Category,Retailer,Product Name,Product ID,Date,Clicks,Sales,Indirect Sales,Device Type Group
Food and Drink,Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),138861338,11/18/17,2,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,11/18/17,6,0,,
Home Goods,Sur La Table,Free Shipping on All Orders of $59 or more with code SHIPFREE at SurLaTable.com!,138865656,11/18/17,1,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,11/18/17,1,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,11/17/17,1,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,11/17/17,0,1,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,11/16/17,1,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",23223316,11/16/17,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,11/16/17,1,0,,
Food and Drink,Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),138861338,11/16/17,2,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,11/16/17,2,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,11/16/17,2,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,11/15/17,2,0,,
Department Stores,Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,412762,11/15/17,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,11/15/17,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,11/15/17,2,0,,
Food and Drink,Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),138861338,11/15/17,7,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,11/15/17,3,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,11/15/17,1,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,11/15/17,2,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,11/14/17,22,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,11/14/17,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,11/14/17,7,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,11/12/17,7,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,11/12/17,2,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,11/12/17,1,0,,
Department Stores,Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,2155206,4/29/17,2,0,,
Department Stores,Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,2155206,4/24/17,1,0,,
Department Stores,Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,2155206,4/20/17,1,0,,
Department Stores,Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,2155206,2/24/17,1,0,,
Department Stores,Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,2155206,2/13/17,1,0,,
Department Stores,Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,2155206,2/2/17,1,0,,
Department Stores,Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,2155206,1/30/17,1,0,,
Department Stores,Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,2155206,1/15/17,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,6/12/18,2,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,6/12/18,7,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,6/12/18,4,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,6/12/18,3,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,6/10/18,0,1,,
Food and Drink,Sugarfina,Logo 234x60,1846601,6/9/18,2,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,6/8/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,6/8/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,6/7/18,2,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,6/7/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,6/7/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,6/6/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,6/3/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,6/2/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,6/1/18,1,0,,
Department Stores,NORDSTROM.com,"Shop Nordstrom for the latest arrivals from Vince. FREE shipping, pick up in store and more.",139836204,6/1/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/29/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,5/29/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,5/29/18,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,5/29/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,5/29/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,5/29/18,2,0,,
Sporting & Outdoors Equipment,Backcountry.com,Backcountry Outlet,3360607,5/26/18,1,0,,
Luxury Advertisers,Barneys New York,NL_070717,138141144,5/26/18,1,0,,
Beauty and Grooming,Birchbox,Get the new $10 BirchboxMan Monthly Subscription!,138144099,5/26/18,3,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/26/18,29,0,,
Home Goods,Boll & Branch,Soak up the sun in pure organic cotton with beach towels from Boll & Branch. ,138269251,5/26/18,2,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,5/26/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,5/26/18,2,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,5/26/18,3,0,,
Babies and Kids,Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,2867606,5/26/18,4,0,,
Apparel,John Varvatos,Deep Linking,2033864,5/26/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,5/26/18,24,0,,
Luxury Advertisers,Kate Spade,"Kate Spade Shoes: Shop Heels, Flats, Sneakers, Sandles And Wedges Online Plus Free Shipping Now!",138069315,5/26/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,5/26/18,10,0,,
Luxury Advertisers,Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,138069312,5/26/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,5/26/18,14,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,5/26/18,2,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",138816686,5/26/18,1,0,,
Department Stores,Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,412762,5/26/18,1,0,,
Electronics Accessories,NOMAD Goods,Rugged Leather Case for iPhone X,138248534,5/26/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,5/26/18,25,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,5/26/18,10,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,5/26/18,12,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,5/26/18,17,0,,
Food and Drink,Sugarfina,SF 120x240_2,1846628,5/26/18,1,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,5/26/18,1,0,,
Food and Drink,Sugarfina,"This Mother�s Day, design your own Candy Flower Bouquet and pick any 8 Candy Flowers for only $35! No code needed! (valid 4/2 - 5/14)",139657278,5/26/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,5/26/18,19,0,,
Home Goods,Sur La Table,Online Cooking Classes! Enjoy Our Award Winning Cooking Classes Now Available Online Starting at $29.95 only at SurLaTable.com!,138144127,5/26/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,5/26/18,4,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,5/26/18,1,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,5/26/18,3,0,,
Sweden,Urbanears,<link> Plattan 2 THE PERFECT CLASSIC HEADPHONE </link> (320x50),3363479,5/26/18,2,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,5/25/18,1,0,,
Food and Drink,goop - DEACTIVATED,Home 300x250,127236587,5/23/18,1,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,5/23/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/22/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,5/22/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,5/22/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/21/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,5/21/18,1,0,,
Food and Drink,Sugarfina,"This Mother�s Day, design your own Candy Flower Bouquet and pick any 8 Candy Flowers for only $35! No code needed! (valid 4/2 - 5/14)",139657278,5/21/18,7,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,5/21/18,1,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,5/18/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,5/17/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/16/18,2,0,,
Food and Drink,Sugarfina,"This Mother�s Day, design your own Candy Flower Bouquet and pick any 8 Candy Flowers for only $35! No code needed! (valid 4/2 - 5/14)",139657278,5/15/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,5/15/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/14/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,5/14/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/13/18,2,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,5/13/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,5/13/18,1,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",23223316,5/13/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,5/13/18,3,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,5/13/18,2,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,5/13/18,2,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,5/13/18,3,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,5/13/18,1,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,5/13/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/12/18,9,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,5/12/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,5/12/18,1,0,,
Food and Drink,goop - DEACTIVATED,Home 300x250,127236587,5/12/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,5/12/18,9,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,5/12/18,3,0,,
Luxury Advertisers,Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,138069312,5/12/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,5/12/18,3,0,,
Luxury Advertisers,Kate Spade,black friday sale! enjoy 30% off everything* with code GIVEJOY *exclusions apply. valid 11/21 - 11/26.,138939542,5/12/18,1,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",23223316,5/12/18,1,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",138816686,5/12/18,1,0,,
Beauty and Grooming,Kiehl's,Enjoy $20 Off Your Purchase of $65 or More! Enter Code JINGLE at Checkout! Valid 11/10 - 11/30/17!,138902372,5/12/18,1,0,,
Beauty and Grooming,Laura Mercier,"Free Ground Shipping & Free Returns, plus 2 deluxe samples with every $50 purchase.",8368711,5/12/18,1,0,,
Department Stores,Lord & Taylor,"Black Friday Sale - Women's Cashmere Starting at $39.99, You Save Over $130. + $20 OFF $175+ with Code BONUS and FREE SHIPPING on All Orders Valid 11/21-11/26.",138903174,5/12/18,1,0,,
Department Stores,Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,412762,5/12/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,5/12/18,5,0,,
Department Stores,NORDSTROM.com,Shop NORDSTROM for the best Black Friday Deals + Save an extra 20% on select sale items. FREE Shipping. FREE Returns.,138929952,5/12/18,1,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,5/12/18,4,0,,
Department Stores,Saks Fifth Avenue,Thanksgiving_50Sale_300x600,138938048,5/12/18,1,0,,
Travel Supplies,Samsonite,40% Off Entire Order Code: THANKS40,138911878,5/12/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,5/12/18,7,0,,
Beauty and Grooming,"Sephora.com, Inc.",Receive a Free La Mer The Eye Concentrate Trial Size with Any $45 Purchase! Use Code VITALSURGE!,138891056,5/12/18,1,0,,
Food and Drink,Sugarfina,Logo 120x90,1846604,5/12/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,5/12/18,2,0,,
Food and Drink,Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,1846596,5/12/18,1,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,5/12/18,1,0,,
Accessories and Handbags,Sunglass Hut,Sunglass Hut,394406,5/12/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,5/12/18,10,0,,
Home Goods,Sur La Table,Online Cooking Classes! Enjoy Our Award Winning Cooking Classes Now Available Online Starting at $29.95 only at SurLaTable.com!,138144127,5/12/18,1,0,,
Home Goods,Sur La Table,Free Shipping on All Orders of $59 or more with code SHIPFREE at SurLaTable.com!,138865656,5/12/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,5/12/18,3,0,,
Department Stores,Target.com,30% off men's and women's boots. Valid 11/26-11/27,138930772,5/12/18,1,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,5/12/18,1,0,,
Travel Supplies,Tumi US,Black Friday: 40% Off Select Online Exclusives - Valid 11/24.,138903415,5/12/18,1,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,5/12/18,4,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/11/18,4,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,5/11/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,5/11/18,1,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,5/11/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,5/11/18,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,5/11/18,2,0,,
Food and Drink,Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,1846596,5/11/18,1,0,,
Food and Drink,Sugarfina,"This Mother�s Day, design your own Candy Flower Bouquet and pick any 8 Candy Flowers for only $35! No code needed! (valid 4/2 - 5/14)",139657278,5/11/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,5/11/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/10/18,1,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,5/10/18,1,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,5/7/18,1,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,5/5/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,5/4/18,0,1,,
Department Stores,NORDSTROM.com,NL_080212,269040,5/3/18,0,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/2/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,5/2/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,5/2/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,5/2/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,5/1/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,5/1/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,5/1/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,5/1/18,7,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,4/30/18,2,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,4/30/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,4/30/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,4/30/18,2,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/30/18,1,0,,
Food and Drink,Sugarfina,"This Mother�s Day, design your own Candy Flower Bouquet and pick any 8 Candy Flowers for only $35! No code needed! (valid 4/2 - 5/14)",139657278,4/30/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/30/18,2,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,4/30/18,1,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,4/30/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,4/29/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,4/28/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/28/18,5,0,,
Food and Drink,Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,1846596,4/28/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,4/28/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,4/27/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,4/27/18,3,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,4/26/18,3,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/25/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/24/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,4/21/18,2,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/21/18,2,0,,
Beauty and Grooming,Birchbox,Get the new $10 BirchboxMan Monthly Subscription!,138144099,4/20/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,4/20/18,2,0,,
Home Goods,Boll & Branch,Soak up the sun in pure organic cotton with beach towels from Boll & Branch. ,138269251,4/20/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,4/20/18,3,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,4/20/18,3,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",138816686,4/20/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/20/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,4/20/18,3,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/18/18,2,0,,
Sporting & Outdoors Equipment,Backcountry.com,Backcountry Outlet,3360607,4/17/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,4/17/18,26,0,,
Home Goods,Boll & Branch,Soak up the sun in pure organic cotton with beach towels from Boll & Branch. ,138269251,4/17/18,6,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,4/17/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,4/17/18,5,0,,
Apparel,John Varvatos,Deep Linking,2033864,4/17/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,4/17/18,9,0,,
Luxury Advertisers,Kate Spade,"Kate Spade Shoes: Shop Heels, Flats, Sneakers, Sandles And Wedges Online Plus Free Shipping Now!",138069315,4/17/18,3,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,4/17/18,12,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,4/17/18,22,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",138816686,4/17/18,3,0,,
Electronics Accessories,NOMAD Goods,Rugged Leather Case for iPhone X,138248534,4/17/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/17/18,24,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,4/17/18,16,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,4/17/18,7,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,4/17/18,18,0,,
Home Goods,Sur La Table,Online Cooking Classes! Enjoy Our Award Winning Cooking Classes Now Available Online Starting at $29.95 only at SurLaTable.com!,138144127,4/17/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/17/18,18,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,4/17/18,4,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,4/17/18,1,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,4/17/18,1,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,4/17/18,1,0,,
Sweden,Urbanears,<link> Plattan 2 THE PERFECT CLASSIC HEADPHONE </link> (320x50),3363479,4/17/18,3,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,4/16/18,38,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,4/16/18,2,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,4/16/18,4,0,,
Babies and Kids,Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,2867606,4/16/18,16,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,4/16/18,8,0,,
